DIGNIDAD_CODIGO,PROVINCIA_CODIGO,CANTON_CODIGO,PARROQUIA_CODIGO,SEXO,NUMERO_DE_JUNTAS,VOTOS_EN_BLANCO,VOTOS_NULOS,OP_CODIGO,CANDIDATO_CODIGO,CANDIDATO_VOTOS,CANDIDATO_ESTADO
1,8,560,895,2,3,13,66,7,1000000000004,252, 
1,8,560,2320,1,2,4,77,202,1000000000002,164,1
1,8,560,2320,1,2,4,77,7,1000000000004,110, 
1,8,560,2320,2,2,6,70,202,1000000000002,66,1
1,8,560,2320,2,2,6,70,7,1000000000004,99, 
1,8,560,3570,1,4,6,80,202,1000000000002,205,1
1,8,560,3570,1,4,6,80,7,1000000000004,441, 
1,8,560,3570,2,4,7,118,202,1000000000002,130,1
1,8,560,3570,2,4,7,118,7,1000000000004,447, 
1,8,560,3930,1,4,6,90,202,1000000000002,155,1
1,8,560,3930,1,4,6,90,7,1000000000004,325, 
1,8,560,3930,2,3,7,82,202,1000000000002,88,1
1,8,560,3930,2,3,7,82,7,1000000000004,324, 
1,8,560,3940,1,4,1,74,202,1000000000002,255,1
1,8,560,3940,1,4,1,74,7,1000000000004,327, 
1,8,560,3940,2,4,27,64,202,1000000000002,219,1
1,8,560,3940,2,4,27,64,7,1000000000004,360, 
1,8,560,4240,1,13,35,273,202,1000000000002,700,1
1,8,560,4240,1,13,35,273,7,1000000000004,1368, 
1,8,560,4240,2,14,19,319,202,1000000000002,704,1
1,8,560,4240,2,14,19,319,7,1000000000004,1591, 
1,8,560,5205,1,31,52,529,202,1000000000002,1849,1
1,8,560,5205,1,31,52,529,7,1000000000004,3498, 
1,8,560,5205,2,34,52,815,202,1000000000002,1881,1
1,8,560,5205,2,34,52,815,7,1000000000004,4178, 
1,8,560,5210,1,51,88,971,202,1000000000002,3551,1
1,8,560,5210,1,51,88,971,7,1000000000004,5509, 
1,8,560,5210,2,57,97,1456,202,1000000000002,3573,1
1,8,560,5210,2,57,97,1456,7,1000000000004,6691, 
1,8,560,5335,1,56,105,880,202,1000000000002,3465,1
1,8,560,5335,1,56,105,880,7,1000000000004,5840, 
1,8,560,5335,2,60,94,1286,202,1000000000002,3218,1
1,8,560,5335,2,60,94,1286,7,1000000000004,7030, 
1,8,560,5600,1,13,23,196,202,1000000000002,679,1
1,8,560,5600,1,13,23,196,7,1000000000004,1534, 
1,8,560,5600,2,13,18,247,202,1000000000002,606,1
1,8,560,5600,2,13,18,247,7,1000000000004,1660, 
1,8,561,930,1,3,11,48,202,1000000000002,161,1
1,8,561,930,1,3,11,48,7,1000000000004,182, 
1,8,561,930,2,2,6,46,202,1000000000002,76,1
1,8,561,930,2,2,6,46,7,1000000000004,175, 
1,8,561,965,1,3,40,80,202,1000000000002,124,1
1,8,561,965,1,3,40,80,7,1000000000004,167, 
1,8,561,965,2,2,4,49,202,1000000000002,63,1
1,8,561,965,2,2,4,49,7,1000000000004,100, 
1,8,561,2035,1,4,9,66,202,1000000000002,226,1
1,8,561,2035,1,4,9,66,7,1000000000004,388, 
1,8,561,2035,2,3,7,76,202,1000000000002,134,1
1,8,561,2035,2,3,7,76,7,1000000000004,330, 
1,8,561,2445,1,5,16,96,202,1000000000002,290,1
1,8,561,2445,1,5,16,96,7,1000000000004,312, 
1,8,561,2445,2,4,13,100,202,1000000000002,193,1
1,8,561,2445,2,4,13,100,7,1000000000004,301, 
1,8,561,3215,1,5,4,82,202,1000000000002,352,1
1,8,561,3215,1,5,4,82,7,1000000000004,458, 
1,8,561,3215,2,4,7,103,202,1000000000002,229,1
1,8,561,3215,2,4,7,103,7,1000000000004,488, 
1,8,561,6720,1,6,7,114,202,1000000000002,422,1
1,8,561,6720,1,6,7,114,7,1000000000004,481, 
1,8,561,6720,2,5,15,152,202,1000000000002,271,1
1,8,561,6720,2,5,15,152,7,1000000000004,474, 
1,8,565,120,1,2,4,27,202,1000000000002,55,1
1,8,565,120,1,2,4,27,7,1000000000004,88, 
1,8,565,120,2,1,0,10,202,1000000000002,42,1
1,8,565,120,2,1,0,10,7,1000000000004,50, 
1,8,565,200,1,4,1,50,202,1000000000002,298,1
1,8,565,200,1,4,1,50,7,1000000000004,40, 
1,8,565,200,2,4,3,41,202,1000000000002,209,1
1,8,565,200,2,4,3,41,7,1000000000004,67, 
1,8,565,370,1,8,19,92,202,1000000000002,303,1
1,8,565,370,1,8,19,92,7,1000000000004,681, 
1,8,565,370,2,7,14,123,202,1000000000002,198,1
1,8,565,370,2,7,14,123,7,1000000000004,726, 
1,8,565,1505,1,2,5,15,202,1000000000002,97,1
1,8,565,1505,1,2,5,15,7,1000000000004,56, 
1,8,565,1505,2,2,2,21,202,1000000000002,63,1
1,8,565,1505,2,2,2,21,7,1000000000004,64, 
1,8,565,1510,1,1,0,3,202,1000000000002,11,1
1,8,565,1510,1,1,0,3,7,1000000000004,70, 
1,8,565,1510,2,1,0,2,202,1000000000002,4,1
1,8,565,1510,2,1,0,2,7,1000000000004,72, 
1,8,565,1515,1,1,0,4,202,1000000000002,0,1
1,8,565,1515,1,1,0,4,7,1000000000004,53, 
1,8,565,1515,2,1,0,6,202,1000000000002,1,1
1,8,565,1515,2,1,0,6,7,1000000000004,43, 
1,8,565,2125,1,4,4,46,202,1000000000002,206,1
1,8,565,2125,1,4,4,46,7,1000000000004,265, 
1,8,565,2125,2,3,3,39,202,1000000000002,132,1
1,8,565,2125,2,3,3,39,7,1000000000004,237, 
1,8,565,2225,1,1,0,3,202,1000000000002,31,1
1,8,565,2225,1,1,0,3,7,1000000000004,19, 
1,8,565,2225,2,1,0,2,202,1000000000002,24,1
1,8,565,2225,2,1,0,2,7,1000000000004,7, 
1,8,565,2335,1,2,2,10,202,1000000000002,48,1
1,8,565,2335,1,2,2,10,7,1000000000004,177, 
1,8,565,2335,2,2,1,25,202,1000000000002,37,1
1,8,565,2335,2,2,1,25,7,1000000000004,155, 
1,8,565,2670,1,1,1,2,202,1000000000002,6,1
1,8,565,2670,1,1,1,2,7,1000000000004,63, 
1,8,565,2670,2,1,0,4,202,1000000000002,1,1
1,8,565,2670,2,1,0,4,7,1000000000004,71, 
1,8,565,3405,1,2,5,28,202,1000000000002,52,1
1,8,565,3405,1,2,5,28,7,1000000000004,117, 
1,8,565,3405,2,2,7,58,202,1000000000002,24,1
1,8,565,3405,2,2,7,58,7,1000000000004,91, 
1,8,565,3805,1,1,4,12,202,1000000000002,28,1
1,8,565,3805,1,1,4,12,7,1000000000004,75, 
1,8,565,3805,2,1,1,14,202,1000000000002,20,1
1,8,565,3805,2,1,1,14,7,1000000000004,66, 
1,8,565,4170,1,2,9,46,202,1000000000002,172,1
1,8,565,4170,1,2,9,46,7,1000000000004,73, 
1,8,565,4170,2,2,4,72,202,1000000000002,112,1
1,8,565,4170,2,2,4,72,7,1000000000004,39, 
1,8,565,4465,1,2,0,24,202,1000000000002,45,1
1,8,565,4465,1,2,0,24,7,1000000000004,120, 
1,8,565,4465,2,2,0,37,202,1000000000002,17,1
1,8,565,4465,2,2,0,37,7,1000000000004,96, 
1,8,565,6205,1,9,9,44,202,1000000000002,289,1
1,8,565,6205,1,9,9,44,7,1000000000004,672, 
1,8,565,6205,2,8,15,103,202,1000000000002,251,1
1,8,565,6205,2,8,15,103,7,1000000000004,751, 
1,8,570,355,1,1,1,8,202,1000000000002,39,1
1,8,570,355,1,1,1,8,7,1000000000004,57, 
1,8,570,355,2,1,0,13,202,1000000000002,19,1
1,8,570,355,2,1,0,13,7,1000000000004,53, 
1,8,570,1010,1,1,1,6,202,1000000000002,65,1
1,8,570,1010,1,1,1,6,7,1000000000004,91, 
1,8,570,1010,2,1,1,7,202,1000000000002,40,1
1,8,570,1010,2,1,1,7,7,1000000000004,90, 
1,8,570,1305,1,2,6,13,202,1000000000002,69,1
1,8,570,1305,1,2,6,13,7,1000000000004,183, 
1,8,570,1305,2,1,1,11,202,1000000000002,42,1
1,8,570,1305,2,1,1,11,7,1000000000004,156, 
1,8,570,3125,1,1,0,2,202,1000000000002,69,1
1,8,570,3125,1,1,0,2,7,1000000000004,56, 
1,8,570,3125,2,1,0,2,202,1000000000002,25,1
1,8,570,3125,2,1,0,2,7,1000000000004,59, 
1,8,570,3280,1,1,1,21,202,1000000000002,74,1
1,8,570,3280,1,1,1,21,7,1000000000004,101, 
1,8,570,3280,2,1,0,12,202,1000000000002,39,1
1,8,570,3280,2,1,0,12,7,1000000000004,95, 
1,8,570,3390,1,2,2,12,202,1000000000002,79,1
1,8,570,3390,1,2,2,12,7,1000000000004,190, 
1,8,570,3390,2,2,2,12,202,1000000000002,35,1
1,8,570,3390,2,2,2,12,7,1000000000004,166, 
1,8,570,3430,1,3,14,24,202,1000000000002,191,1
1,8,570,3430,1,3,14,24,7,1000000000004,190, 
1,8,570,3430,2,2,6,34,202,1000000000002,97,1
1,8,570,3430,2,2,6,34,7,1000000000004,171, 
1,8,570,3470,1,3,3,37,202,1000000000002,142,1
1,8,570,3470,1,3,3,37,7,1000000000004,360, 
1,8,570,3470,2,2,5,52,202,1000000000002,69,1
1,8,570,3470,2,2,5,52,7,1000000000004,300, 
1,8,570,5670,1,13,22,162,202,1000000000002,828,1
1,8,570,5670,1,13,22,162,7,1000000000004,1240, 
1,8,570,5670,2,11,36,184,202,1000000000002,552,1
1,8,570,5670,2,11,36,184,7,1000000000004,1270, 
1,8,575,700,1,3,5,170,202,1000000000002,112,1
1,8,575,700,1,3,5,170,7,1000000000004,167, 
1,8,575,700,2,2,5,88,202,1000000000002,48,1
1,8,575,700,2,2,5,88,7,1000000000004,96, 
1,8,575,980,1,1,0,17,202,1000000000002,46,1
1,8,575,980,1,1,0,17,7,1000000000004,60, 
1,8,575,980,2,1,1,16,202,1000000000002,19,1
1,8,575,980,2,1,1,16,7,1000000000004,35, 
1,8,575,1530,1,14,24,244,202,1000000000002,1688,1
1,8,575,1530,1,14,24,244,7,1000000000004,941, 
1,8,575,1530,2,13,35,284,202,1000000000002,1293,1
1,8,575,1530,2,13,35,284,7,1000000000004,998, 
1,8,575,2345,1,3,7,25,202,1000000000002,179,1
1,8,575,2345,1,3,7,25,7,1000000000004,150, 
1,8,575,2345,2,2,2,43,202,1000000000002,111,1
1,8,575,2345,2,2,2,43,7,1000000000004,128, 
1,8,575,4230,1,8,12,154,202,1000000000002,582,1
1,8,575,4230,1,8,12,154,7,1000000000004,570, 
1,8,575,4230,2,6,13,147,202,1000000000002,400,1
1,8,575,4230,2,6,13,147,7,1000000000004,533, 
1,8,575,5895,1,89,200,1562,202,1000000000002,9164,1
1,8,575,5895,1,89,200,1562,7,1000000000004,6911, 
1,8,575,5895,2,76,175,1900,202,1000000000002,6450,1
1,8,575,5895,2,76,175,1900,7,1000000000004,6680, 
1,8,580,70,1,1,6,22,202,1000000000002,46,1
1,8,580,70,1,1,6,22,7,1000000000004,101, 
1,8,580,70,2,1,0,28,202,1000000000002,36,1
1,8,580,70,2,1,0,28,7,1000000000004,74, 
1,8,580,110,1,1,2,3,202,1000000000002,50,1
1,8,580,110,1,1,2,3,7,1000000000004,38, 
1,8,580,110,2,1,3,10,202,1000000000002,37,1
1,8,580,110,2,1,3,10,7,1000000000004,57, 
1,8,580,435,1,1,0,3,202,1000000000002,25,1
1,8,580,435,1,1,0,3,7,1000000000004,26, 
1,8,580,435,2,1,1,4,202,1000000000002,15,1
1,8,580,435,2,1,1,4,7,1000000000004,27, 
1,8,580,535,1,1,2,11,202,1000000000002,46,1
1,8,580,535,1,1,2,11,7,1000000000004,49, 
1,8,580,535,2,1,2,8,202,1000000000002,29,1
1,8,580,535,2,1,2,8,7,1000000000004,67, 
1,8,580,570,1,1,2,3,202,1000000000002,20,1
1,8,580,570,1,1,2,3,7,1000000000004,21, 
1,8,580,570,2,1,0,4,202,1000000000002,22,1
1,8,580,570,2,1,0,4,7,1000000000004,17, 
1,8,580,620,1,3,5,26,202,1000000000002,110,1
1,8,580,620,1,3,5,26,7,1000000000004,171, 
1,8,580,620,2,3,2,42,202,1000000000002,58,1
1,8,580,620,2,3,2,42,7,1000000000004,151, 
1,8,580,2395,1,1,1,6,202,1000000000002,12,1
1,8,580,2395,1,1,1,6,7,1000000000004,25, 
1,8,580,2395,2,1,0,2,202,1000000000002,3,1
1,8,580,2395,2,1,0,2,7,1000000000004,19, 
1,8,580,3455,1,1,0,6,202,1000000000002,44,1
1,8,580,3455,1,1,0,6,7,1000000000004,28, 
1,8,580,3455,2,1,0,7,202,1000000000002,14,1
1,8,580,3455,2,1,0,7,7,1000000000004,45, 
1,8,580,3725,1,2,0,32,202,1000000000002,42,1
1,8,580,3725,1,2,0,32,7,1000000000004,63, 
1,8,580,3725,2,2,3,24,202,1000000000002,38,1
1,8,580,3725,2,2,3,24,7,1000000000004,90, 
1,8,580,3955,1,2,1,14,202,1000000000002,48,1
1,8,580,3955,1,2,1,14,7,1000000000004,102, 
1,8,580,3955,2,2,3,16,202,1000000000002,20,1
1,8,580,3955,2,2,3,16,7,1000000000004,99, 
1,8,580,4075,1,1,0,14,202,1000000000002,34,1
1,8,580,4075,1,1,0,14,7,1000000000004,141, 
1,8,580,4075,2,1,2,36,202,1000000000002,21,1
1,8,580,4075,2,1,2,36,7,1000000000004,95, 
1,8,580,4125,1,1,5,9,202,1000000000002,66,1
1,8,580,4125,1,1,5,9,7,1000000000004,40, 
1,8,580,4125,2,1,3,28,202,1000000000002,47,1
1,8,580,4125,2,1,3,28,7,1000000000004,42, 
1,8,580,6130,1,16,24,281,202,1000000000002,885,1
1,8,580,6130,1,16,24,281,7,1000000000004,1450, 
1,8,580,6130,2,16,48,398,202,1000000000002,871,1
1,8,580,6130,2,16,48,398,7,1000000000004,1700, 
1,8,785,1615,1,2,9,12,202,1000000000002,154,1
1,8,785,1615,1,2,9,12,7,1000000000004,171, 
1,8,785,1615,2,2,1,33,202,1000000000002,138,1
1,8,785,1615,2,2,1,33,7,1000000000004,168, 
1,8,785,2130,1,3,3,39,202,1000000000002,155,1
1,8,785,2130,1,3,3,39,7,1000000000004,235, 
1,8,785,2130,2,2,2,60,202,1000000000002,104,1
1,8,785,2130,2,2,2,60,7,1000000000004,228, 
1,8,785,3880,1,3,3,59,202,1000000000002,198,1
1,8,785,3880,1,3,3,59,7,1000000000004,244, 
1,8,785,3880,2,2,5,56,202,1000000000002,140,1
1,8,785,3880,2,2,5,56,7,1000000000004,275, 
1,8,785,4055,1,6,16,123,202,1000000000002,506,1
1,8,785,4055,1,6,16,123,7,1000000000004,577, 
1,8,785,4055,2,5,10,127,202,1000000000002,341,1
1,8,785,4055,2,5,10,127,7,1000000000004,588, 
1,8,785,6380,1,15,32,304,202,1000000000002,1198,1
1,8,785,6380,1,15,32,304,7,1000000000004,1624, 
1,8,785,6380,2,13,17,371,202,1000000000002,865,1
1,8,785,6380,2,13,17,371,7,1000000000004,1675, 
1,9,95,5470,1,23,35,230,202,1000000000002,1984,1
1,9,95,5470,1,23,35,230,7,1000000000004,992, 
1,9,95,5470,2,19,55,239,202,1000000000002,1485,1
1,9,95,5470,2,19,55,239,7,1000000000004,1017, 
1,9,125,5365,1,31,66,394,202,1000000000002,1828,1
1,9,125,5365,1,31,66,394,7,1000000000004,2101, 
1,9,125,5365,2,24,119,388,202,1000000000002,1131,1
1,9,125,5365,2,24,119,388,7,1000000000004,2107, 
1,9,385,1470,1,7,16,68,202,1000000000002,264,1
1,9,385,1470,1,7,16,68,7,1000000000004,423, 
1,9,385,1470,2,6,92,90,202,1000000000002,155,1
1,9,385,1470,2,6,92,90,7,1000000000004,433, 
1,9,385,1640,1,3,5,23,202,1000000000002,199,1
1,9,385,1640,1,3,5,23,7,1000000000004,180, 
1,9,385,1640,2,2,7,29,202,1000000000002,84,1
1,9,385,1640,2,2,7,29,7,1000000000004,147, 
1,9,385,6225,1,108,180,1198,202,1000000000002,5690,1
1,9,385,6225,1,108,180,1198,7,1000000000004,8227, 
1,9,385,6225,2,100,202,1557,202,1000000000002,4059,1
1,9,385,6225,2,100,202,1557,7,1000000000004,8284, 
1,9,390,1870,1,12,29,93,202,1000000000002,504,1
1,9,390,1870,1,12,29,93,7,1000000000004,1342, 
1,9,390,1870,2,11,26,140,202,1000000000002,352,1
1,9,390,1870,2,11,26,140,7,1000000000004,1282, 
1,9,390,2470,1,5,10,40,202,1000000000002,194,1
1,9,390,2470,1,5,10,40,7,1000000000004,497, 
1,9,390,2470,2,5,10,41,202,1000000000002,155,1
1,9,390,2470,2,5,10,41,7,1000000000004,503, 
1,9,390,2940,1,25,51,193,202,1000000000002,857,1
1,9,390,2940,1,25,51,193,7,1000000000004,2774, 
1,9,390,2940,2,23,42,207,202,1000000000002,651,1
1,9,390,2940,2,23,42,207,7,1000000000004,2965, 
1,9,390,3030,1,11,34,105,202,1000000000002,391,1
1,9,390,3030,1,11,34,105,7,1000000000004,712, 
1,9,390,3030,2,9,35,93,202,1000000000002,293,1
1,9,390,3030,2,9,35,93,7,1000000000004,701, 
1,9,390,4120,1,15,15,164,202,1000000000002,1461,1
1,9,390,4120,1,15,15,164,7,1000000000004,626, 
1,9,390,4120,2,13,46,196,202,1000000000002,1148,1
1,9,390,4120,2,13,46,196,7,1000000000004,627, 
1,9,390,5055,1,53,42,585,202,1000000000002,1901,1
1,9,390,5055,1,53,42,585,7,1000000000004,4381, 
1,9,390,5055,2,61,32,921,202,1000000000002,1753,1
1,9,390,5055,2,61,32,921,7,1000000000004,4960, 
1,9,390,5125,1,45,32,495,202,1000000000002,1915,1
1,9,390,5125,1,45,32,495,7,1000000000004,3499, 
1,9,390,5125,2,47,45,616,202,1000000000002,1487,1
1,9,390,5125,2,47,45,616,7,1000000000004,3754, 
1,9,390,5170,1,101,56,974,202,1000000000002,3514,1
1,9,390,5170,1,101,56,974,7,1000000000004,6937, 
1,9,390,5170,2,108,58,1452,202,1000000000002,2938,1
1,9,390,5170,2,108,58,1452,7,1000000000004,7611, 
1,9,390,5355,1,786,869,8008,202,1000000000002,32669,1
1,9,390,5355,1,786,869,8008,7,1000000000004,71269, 
1,9,390,5355,2,808,726,10802,202,1000000000002,27604,1
1,9,390,5355,2,808,726,10802,7,1000000000004,77884, 
1,9,390,5380,1,178,200,2022,202,1000000000002,7020,1
1,9,390,5380,1,178,200,2022,7,1000000000004,15014, 
1,9,390,5380,2,197,116,2888,202,1000000000002,6320,1
1,9,390,5380,2,197,116,2888,7,1000000000004,16746, 
1,9,390,5585,1,253,227,2759,202,1000000000002,10077,1
1,9,390,5585,1,253,227,2759,7,1000000000004,21900, 
1,9,390,5585,2,270,290,3699,202,1000000000002,8704,1
1,9,390,5585,2,270,290,3699,7,1000000000004,23988, 
1,9,390,5695,1,42,32,472,202,1000000000002,1726,1
1,9,390,5695,1,42,32,472,7,1000000000004,3359, 
1,9,390,5695,2,46,17,670,202,1000000000002,1419,1
1,9,390,5695,2,46,17,670,7,1000000000004,3526, 
1,9,390,5720,1,55,51,535,202,1000000000002,2408,1
1,9,390,5720,1,55,51,535,7,1000000000004,4134, 
1,9,390,5720,2,57,45,762,202,1000000000002,1923,1
1,9,390,5720,2,57,45,762,7,1000000000004,4396, 
1,9,390,5880,1,43,25,513,202,1000000000002,1801,1
1,9,390,5880,1,43,25,513,7,1000000000004,3463, 
1,9,390,5880,2,48,28,697,202,1000000000002,1511,1
1,9,390,5880,2,48,28,697,7,1000000000004,3742, 
1,9,390,5890,1,50,43,536,202,1000000000002,2173,1
1,9,390,5890,1,50,43,536,7,1000000000004,3851, 
1,9,390,5890,2,51,29,718,202,1000000000002,1711,1
1,9,390,5890,2,51,29,718,7,1000000000004,3725, 
1,9,390,6095,1,62,40,692,202,1000000000002,2693,1
1,9,390,6095,1,62,40,692,7,1000000000004,4896, 
1,9,390,6095,2,64,51,979,202,1000000000002,2101,1
1,9,390,6095,2,64,51,979,7,1000000000004,5133, 
1,9,390,6150,1,724,607,10872,202,1000000000002,31037,1
1,9,390,6150,1,724,607,10872,7,1000000000004,65972, 
1,9,390,6150,2,815,844,14695,202,1000000000002,28793,1
1,9,390,6150,2,815,844,14695,7,1000000000004,75368, 
1,9,390,6185,1,85,43,971,202,1000000000002,3397,1
1,9,390,6185,1,85,43,971,7,1000000000004,7475, 
1,9,390,6185,2,90,48,1258,202,1000000000002,2990,1
1,9,390,6185,2,90,48,1258,7,1000000000004,8061, 
1,9,390,6265,1,685,734,9200,202,1000000000002,27617,1
1,9,390,6265,1,685,734,9200,7,1000000000004,63377, 
1,9,390,6265,2,752,719,12448,202,1000000000002,25151,1
1,9,390,6265,2,752,719,12448,7,1000000000004,72196, 
1,9,390,6400,1,12,18,160,202,1000000000002,483,1
1,9,390,6400,1,12,18,160,7,1000000000004,1284, 
1,9,390,6400,2,11,21,165,202,1000000000002,323,1
1,9,390,6400,2,11,21,165,7,1000000000004,1246, 
1,9,390,6405,1,49,79,574,202,1000000000002,2274,1
1,9,390,6405,1,49,79,574,7,1000000000004,5162, 
1,9,390,6405,2,47,83,779,202,1000000000002,1681,1
1,9,390,6405,2,47,83,779,7,1000000000004,5352, 
1,9,395,1340,1,15,25,170,202,1000000000002,1072,1
1,9,395,1340,1,15,25,170,7,1000000000004,942, 
1,9,395,1340,2,12,16,183,202,1000000000002,653,1
1,9,395,1340,2,12,16,183,7,1000000000004,982, 
1,9,395,1915,1,4,5,63,202,1000000000002,231,1
1,9,395,1915,1,4,5,63,7,1000000000004,314, 
1,9,395,1915,2,4,8,73,202,1000000000002,201,1
1,9,395,1915,2,4,8,73,7,1000000000004,362, 
1,9,395,4275,1,7,12,87,202,1000000000002,545,1
1,9,395,4275,1,7,12,87,7,1000000000004,448, 
1,9,395,4275,2,6,68,88,202,1000000000002,375,1
1,9,395,4275,2,6,68,88,7,1000000000004,457, 
1,9,395,6285,1,42,71,375,202,1000000000002,2439,1
1,9,395,6285,1,42,71,375,7,1000000000004,2648, 
1,9,395,6285,2,40,46,572,202,1000000000002,1878,1
1,9,395,6285,2,40,46,572,7,1000000000004,3217, 
1,9,400,260,1,3,5,32,202,1000000000002,140,1
1,9,400,260,1,3,5,32,7,1000000000004,259, 
1,9,400,260,2,2,7,33,202,1000000000002,87,1
1,9,400,260,2,2,7,33,7,1000000000004,267, 
1,9,400,1855,1,6,16,107,202,1000000000002,303,1
1,9,400,1855,1,6,16,107,7,1000000000004,583, 
1,9,400,1855,2,5,9,98,202,1000000000002,150,1
1,9,400,1855,2,5,9,98,7,1000000000004,487, 
1,9,400,2105,1,6,27,97,202,1000000000002,327,1
1,9,400,2105,1,6,27,97,7,1000000000004,490, 
1,9,400,2105,2,5,23,79,202,1000000000002,221,1
1,9,400,2105,2,5,23,79,7,1000000000004,422, 
1,9,400,4500,1,9,32,106,202,1000000000002,443,1
1,9,400,4500,1,9,32,106,7,1000000000004,822, 
1,9,400,4500,2,6,16,102,202,1000000000002,222,1
1,9,400,4500,2,6,16,102,7,1000000000004,657, 
1,9,400,5275,1,150,294,1967,202,1000000000002,6548,1
1,9,400,5275,1,150,294,1967,7,1000000000004,13984, 
1,9,400,5275,2,143,323,2279,202,1000000000002,4374,1
1,9,400,5275,2,143,323,2279,7,1000000000004,15233, 
1,9,400,6850,1,2,5,15,202,1000000000002,67,1
1,9,400,6850,1,2,5,15,7,1000000000004,224, 
1,9,400,6850,2,2,0,24,202,1000000000002,37,1
1,9,400,6850,2,2,0,24,7,1000000000004,209, 
1,9,405,115,1,9,33,82,202,1000000000002,244,1
1,9,405,115,1,9,33,82,7,1000000000004,1288, 
1,9,405,115,2,8,12,109,202,1000000000002,189,1
1,9,405,115,2,8,12,109,7,1000000000004,1195, 
1,9,405,1850,1,13,34,126,202,1000000000002,440,1
1,9,405,1850,1,13,34,126,7,1000000000004,1692, 
1,9,405,1850,2,13,16,152,202,1000000000002,352,1
1,9,405,1850,2,13,16,152,7,1000000000004,1828, 
1,9,405,5920,1,41,39,387,202,1000000000002,1303,1
1,9,405,5920,1,41,39,387,7,1000000000004,4829, 
1,9,405,5920,2,42,52,544,202,1000000000002,1144,1
1,9,405,5920,2,42,52,544,7,1000000000004,5432, 
1,9,405,6270,1,1,0,0,202,1000000000002,0,1
1,9,405,6270,1,1,0,0,7,1000000000004,0, 
1,9,405,6275,2,1,0,0,202,1000000000002,0,1
1,9,405,6275,2,1,0,0,7,1000000000004,1, 
1,9,405,6280,1,1,0,0,202,1000000000002,4,1
1,9,405,6280,1,1,0,0,7,1000000000004,2, 
1,9,405,6280,2,1,0,0,202,1000000000002,0,1
1,9,405,6280,2,1,0,0,7,1000000000004,2, 
1,9,410,205,1,5,6,41,202,1000000000002,256,1
1,9,410,205,1,5,6,41,7,1000000000004,483, 
1,9,410,205,2,5,6,60,202,1000000000002,190,1
1,9,410,205,2,5,6,60,7,1000000000004,549, 
1,9,410,605,1,35,69,409,202,1000000000002,1003,1
1,9,410,605,1,35,69,409,7,1000000000004,4634, 
1,9,410,605,2,32,97,439,202,1000000000002,595,1
1,9,410,605,2,32,97,439,7,1000000000004,4682, 
1,9,410,820,1,15,34,149,202,1000000000002,710,1
1,9,410,820,1,15,34,149,7,1000000000004,1733, 
1,9,410,820,2,14,66,217,202,1000000000002,481,1
1,9,410,820,2,14,66,217,7,1000000000004,1783, 
1,9,410,2355,1,34,93,371,202,1000000000002,1191,1
1,9,410,2355,1,34,93,371,7,1000000000004,4132, 
1,9,410,2355,2,30,99,447,202,1000000000002,674,1
1,9,410,2355,2,30,99,447,7,1000000000004,4094, 
1,9,410,3915,1,3,5,28,202,1000000000002,170,1
1,9,410,3915,1,3,5,28,7,1000000000004,264, 
1,9,410,3915,2,3,13,27,202,1000000000002,96,1
1,9,410,3915,2,3,13,27,7,1000000000004,219, 
1,9,410,5130,1,2,3,19,202,1000000000002,59,1
1,9,410,5130,1,2,3,19,7,1000000000004,207, 
1,9,410,5130,2,2,2,18,202,1000000000002,35,1
1,9,410,5130,2,2,2,18,7,1000000000004,227, 
1,9,410,6040,1,76,116,663,202,1000000000002,2472,1
1,9,410,6040,1,76,116,663,7,1000000000004,9478, 
1,9,410,6040,2,76,117,875,202,1000000000002,1973,1
1,9,410,6040,2,76,117,875,7,1000000000004,9930, 
1,9,415,5100,1,92,137,1141,202,1000000000002,4861,1
1,9,415,5100,1,92,137,1141,7,1000000000004,6839, 
1,9,415,5100,2,83,158,1308,202,1000000000002,3195,1
1,9,415,5100,2,83,158,1308,7,1000000000004,6886, 
1,9,420,920,1,2,3,14,202,1000000000002,86,1
1,9,420,920,1,2,3,14,7,1000000000004,76, 
1,9,420,920,2,1,5,12,202,1000000000002,50,1
1,9,420,920,2,1,5,12,7,1000000000004,72, 
1,9,420,2390,1,7,10,75,202,1000000000002,534,1
1,9,420,2390,1,7,10,75,7,1000000000004,270, 
1,9,420,2390,2,6,15,89,202,1000000000002,340,1
1,9,420,2390,2,6,15,89,7,1000000000004,316, 
1,9,420,3235,1,7,5,48,202,1000000000002,562,1
1,9,420,3235,1,7,5,48,7,1000000000004,264, 
1,9,420,3235,2,7,13,68,202,1000000000002,496,1
1,9,420,3235,2,7,13,68,7,1000000000004,303, 
1,9,420,5660,1,258,287,2894,202,1000000000002,18632,1
1,9,420,5660,1,258,287,2894,7,1000000000004,15133, 
1,9,420,5660,2,258,330,3999,202,1000000000002,15442,1
1,9,420,5660,2,258,330,3999,7,1000000000004,17937, 
1,9,425,3975,1,12,25,126,202,1000000000002,724,1
1,9,425,3975,1,12,25,126,7,1000000000004,911, 
1,9,425,3975,2,10,9,151,202,1000000000002,355,1
1,9,425,3975,2,10,9,151,7,1000000000004,923, 
1,9,425,5925,1,55,88,604,202,1000000000002,3250,1
1,9,425,5925,1,55,88,604,7,1000000000004,4754, 
1,9,425,5925,2,50,99,728,202,1000000000002,2098,1
1,9,425,5925,2,50,99,728,7,1000000000004,5212, 
