DIGNIDAD_CODIGO;DIGNIDAD_NOMBRE;OP_CODIGO;NUM_PARTIDO;CANDIDATO_CODIGO;CANDIDATO_ORDEN_LISTA;CANDIDATO_NOMBRE;CANDIDATO_SEXO;CANDIDATO_GRUPO_EDAD;CANDIDATO_TERRITORIO_CODIGO;CANDIDATO_TERRITORIO_NOMBRE;CANDIDATO_PROVINCIA_CODIGO;CANDIDATO_PROVINCIA_NOMBRE;CANDIDATO_CIRCUNSCRIPCION_CODIGO_ORIGINAL;CANDIDATO_CIRCUNSCRIPCION_CODIGO;CANDIDATO_CIRCUNSCRIPCION_NOMBRE;SUPLENTE1_NOMBRE;SUPLENTE1_SEXO;SUPLENTE1_GRUPO_EDAD;SUPLENTE2_NOMBRE;SUPLENTE2_SEXO;SUPLENTE2_GRUPO_EDAD
9;9;740;007;1455;1;SANCHEZ CAMPOS SYLKA ESTEFANIA;2;3;1;1;0;0;0;0;0;SANCHEZ ZUÑIGA WILSON ANDRES;1;1; ; ; 
7;7;721;010;1569;3;GARCIA ARREAGA JORGE ALBERTO;1;4;1;1;9;9;3;93;93;GARCIA BUENAIRE DAYANA PAMELA;2;1; ; ; 
7;7;739;012;433;2;TOMALA PERERO VICTOR ALCIVAR;1;4;1;1;24;24;0;240;240;SUAREZ BORBOR MARIANITA DE JESUS;2;4; ; ; 
7;7;700;008;868;2;SEGOVIA PALMA GINA MARISOL;2;4;1;1;9;9;2;92;92;BUSTAMANTE TELLO DOUGLAS DANNY;1;2; ; ; 
9;9;721;010;955;6;RON VIVERT YVO NORMAN;1;4;1;1;0;0;0;0;0;MAÑAY GARCIA CARMITA MARGOT;2;3; ; ; 
7;7;618;006;132;1;MEJIA AGUILERA GERARDO ERNESTO;1;4;2;2;27;27;0;270;270;NARANJO ASSAN FREDDY OSWALDO;1;4; ; ; 
7;7;700;008;1714;3;PHILLIPS VELASCO JULIAN ENRIQUE;1;3;1;1;13;13;1;131;131;INTRIAGO GILER RONALD JOSE;1;3; ; ; 
9;9;626;017;1806;14;MASACHE CALLE FANNY YOLANDA;2;4;1;1;0;0;0;0;0;GONZALEZ LINCE CARLOS ENRIQUE;1;4; ; ; 
7;7;700;008;859;1;ORBE BALDEON JOSE ANTONIO;1;4;1;1;9;9;3;93;93;ARREAGA SANTILLAN JESSICA LILIANA;2;3; ; ; 
9;9;741;005;1770;1;VANEGAS Y CORTAZAR HECTOR GABRIEL;1;4;1;1;0;0;0;0;0;ZAMORA LOOR EUSEBIA MARIANA;2;3; ; ; 
7;7;32;001012;354;1;VANEGAS CORTAZAR ALEJANDRO LORENZO;1;3;1;1;9;9;3;93;93;VARGAS MORENO MARGARITA CRISTINA;2;2; ; ; 
7;7;699;062;86;2;QUINTEROS COROZO EDGAR VERLINA;2;4;1;1;9;9;3;93;93;VILLACIS CASTRO FERNANDO ANTONIO;1;1; ; ; 
1;1;618;006;493;1;VITERI JIMENEZ CYNTHIA FERNANDA;2;4;1;1;0;0;0;0;0;POZO CRESPO MAURICIO GONZALO ANTONIO;1;4; ; ; 
7;7;718;002;447;2;VALDEZ GOMEZ EMELDA PALMIRA;2;4;1;1;9;9;1;91;91;MARIN PAJUNA ENRIQUE XAVIER;1;3; ; ; 
7;7;676;019;1827;2;GOYA RENDON ELVA LUCCIOLA;2;4;1;1;9;9;4;94;94;BRIONES MINDIOLA LIOFFLER JOFFRE;1;4; ; ; 
9;9;614;051;897;2;VINUEZA GILER MARIA CRISTINA;2;3;1;1;0;0;0;0;0;PEÑA VASQUEZ CARLOS ENRIQUE;1;3; ; ; 
7;7;720;001;583;2;ZAMORA VERA JOSE UBALDO;1;4;1;1;24;24;0;240;240;BONILLA ORRALA CINDY ANDREA;2;1; ; ; 
7;7;614;051;1672;2;MEDINA YULAN CLEOPATRA ELIZABETH;2;4;1;1;9;9;4;94;94;MEDINA UBILLA MIZAEL ENRIQUE;1;3; ; ; 
7;7;589;035;628;2;DOUMET CHEDRAUI MICHEL ANDRES;1;3;1;1;9;9;3;93;93;RUIZ CEDEÑO ANA BELEN;2;1; ; ; 
7;7;35;035018;384;3;COROZO AYOVI JORGE WILBER;1;4;1;1;6;6;0;60;60;MENDOZA GUAMAN NARCISA VERONICA;2;2; ; ; 
7;7;614;051;1702;3;LANDETA GUTIERREZ CARLOS ROBERTO;1;3;1;1;9;9;4;94;94;MANZARAN PEREZ MARLENE AGUSTINA;2;4; ; ; 
7;7;614;051;1918;1;SOLORZANO BARRETO BLADIMIR DEL JESUS;1;4;1;1;13;13;1;131;131;VERA CAGUA DOLORES MARJORIE;2;2; ; ; 
7;7;614;051;1653;2;SUAREZ VILLAO WILSON ALBERTO;1;4;1;1;9;9;1;91;91;VELIZ RODRIGUEZ ANGELA MARIA;2;2; ; ; 
7;7;718;002;1097;1;CHANCAY VILLAFUERTE LUIS SEVERO;1;4;1;1;9;9;3;93;93;CUEVA GARCIA MARIA BOLIVIA;2;5; ; ; 
9;9;740;007;1481;8;VELA RIERA VICTOR FRANCISCO;1;4;1;1;0;0;0;0;0;VERA RIVAS ROSA ISABEL;2;5; ; ; 
7;7;618;006;907;3;FAICAN AGUIRRE DIEGO HERNAN;1;4;1;1;24;24;0;240;240;HERNANDEZ SANTOS MIRIAN YAMINA;2;4; ; ; 
7;7;624;067;10;1;BORBOR MITE VICENTE PAUL;1;4;1;1;24;24;0;240;240;BORBOR ROSALES ADRIANA DEL ROCIO;2;1; ; ; 
7;7;589;035;810;4;OCHOA MORANTE MANUEL ALFREDO;1;4;1;1;23;23;0;230;230;ORDOÑEZ JARAMILLO DIANA MARINA;2;1; ; ; 
7;7;620;003;553;4;CENTENO HENK ELBA MARIA;2;4;1;1;9;9;4;94;94;ESPINOZA UBILLA JOSUE ANTONIO;1;2; ; ; 
7;7;720;001;581;2;VERA NIETO NANCY LEONOR;2;3;2;2;26;26;0;260;260;SANCHEZ PEREZ MAGNO LUIS;1;4; ; ; 
7;7;24;006075;288;4;CALDERON CHANCAY DORIS DAISY;2;4;1;1;9;9;3;93;93;GOMEZ REAL NAPOLEON JOSE FERNANDO;1;6; ; ; 
9;9;618;006;509;7;GARAY CLAVIJO LOURDES SOLANDA;2;3;1;1;0;0;0;0;0;LOPEZ OÑATE PLINIO ARNULFO;1;6; ; ; 
7;7;740;007;709;5;BAQUERIZO SEIFERT ERNA MARIA;2;3;1;1;9;9;3;93;93;VIZUETA ARTEAGA JORGE LUIS;1;2; ; ; 
7;7;676;019;1832;5;DURAN QUINTO ALEX MEDARDO;1;4;1;1;9;9;4;94;94;AGUAYO CABRERA ANA GABRIELA;2;1; ; ; 
7;7;740;007;707;5;LOAIZA MASSUH SANDRA ELIZABETH;2;4;1;1;9;9;2;92;92;MENDIETA CEPEDA FRANCISCO JESUS;1;3; ; ; 
7;7;740;007;702;4;ABUDEYE PEÑA JORGE ALBERTO;1;4;1;1;9;9;2;92;92;CRUZ PONCE NELLY MIRELLA;2;3; ; ; 
7;7;676;019;1824;1;AGUAYO TRIVIÑO PEDRO ADAN;1;4;1;1;9;9;4;94;94;AGUAYO CABRERA VALERIA ARLENE;2;1; ; ; 
9;9;741;005;1831;11;AVEIGA ALMEIDA FRANCISCO SIMON;1;4;1;1;0;0;0;0;0;MACAY VERA MICHELLE DOLORES;2;1; ; ; 
7;7;721;010;1684;1;CENTANARO QUIROZ PAULO HUMBERTO;1;4;1;1;9;9;4;94;94;SILVA ULLOA JENNIFER ELENA;2;3; ; ; 
9;9;614;051;911;4;CENTANARO QUIROZ EDDA FRANCA PIEDAD;2;4;1;1;0;0;0;0;0;PADILLA LANDAZURI VICENTE HONORATO;1;5; ; ; 
7;7;721;010;1605;2;SALAS JARAMILLO JACQUELINE SANDRA;2;4;1;1;9;9;1;91;91;AZAR NARANJO JOHNNY SEGUNDO;1;4; ; ; 
7;7;589;035;605;1;QUIÑONEZ OCAMPO JULIO CESAR;1;3;1;1;9;9;1;91;91;RODRIGUEZ CEDEÑO ROSA ELENA;2;3; ; ; 
9;9;741;005;1837;13;TRIVIÑO YEPEZ JORGE OSWALDO;1;3;1;1;0;0;0;0;0;CARRIEL SALTOS CINDY MANUELA;2;1; ; ; 
7;7;32;001012;337;1;CEVALLOS VILLAVICENCIO ALEX BOLIVAR;1;3;1;1;9;9;4;94;94;SALTOS MENDOZA LIGIA IRINA;2;3; ; ; 
7;7;676;019;1861;5;LOROÑA GAVIDIA ALEX;1;3;1;1;9;9;3;93;93;MUÑOZ PINTO FATIMA MARIBEL;2;1; ; ; 
7;7;589;035;619;2;GOMEZ CACERES LUIS OSWALDO;1;3;1;1;9;9;2;92;92;BALDEON MONTESDEOCA STEPHANIA LIBERIA;2;2; ; ; 
7;7;589;035;1208;1;CUESTA SANTANA ESTHER ADELINA;2;3;2;2;26;26;0;260;260;NUÑEZ CRIOLLO JAIRO PATRICIO;1;1; ; ; 
7;7;700;008;853;4;GONZALEZ CASTRO SIMON ISMAEL;1;3;1;1;9;9;4;94;94;FLORES MASCOTE NARCISA DE JESUS;2;2; ; ; 
7;7;718;002;833;1;ORRALA MUÑOZ EUGENIO ELIAS;1;4;1;1;24;24;0;240;240;PAREDES SANTOS JESSICA FAVIOLA;2;2; ; ; 
7;7;626;017;1311;4;SANCHEZ PEREZ MONICA ITALIA;2;4;1;1;9;9;3;93;93;MATAMOROS ALBAN SANTOS UBALDO;1;2; ; ; 
7;7;740;007;686;2;REYES ROBLES MANUEL ALFREDO;1;3;1;1;9;9;3;93;93;RODRIGUEZ FREIRE JENNIFFER JAZMIN;2;2; ; ; 
7;7;589;035;611;3;VALLE PINARGOTE BAIRON LEONARDO;1;4;1;1;9;9;1;91;91;TENEZACA LOPEZ MABEL MICHELL;2;1; ; ; 
7;7;57;006061;1045;4;HERRERA ALVAREZ TANIA GRISELDA SORAYA;2;4;1;1;13;13;1;131;131;PINARGOTE MENDOZA GEMA GRACIELA;2;1; ; ; 
9;9;741;005;1781;2;FERNANDEZ ESPINOZA ANITA DEL ROCIO;2;3;1;1;0;0;0;0;0;ALBUJA SANDOVAL DARWIN RENE;1;3; ; ; 
7;7;618;006;926;3;OVIEDO NUMERABLE MAURA DEL CARMEN;2;3;1;1;8;8;0;80;80;JIMENEZ DIAZ CARLOS ALBERTO;1;3; ; ; 
7;7;720;001;587;3;CHALEN RODRIGUEZ SARA JACINTA;2;3;1;1;24;24;0;240;240;LAINEZ QUIRUMBAY HUGO MANUEL;1;5; ; ; 
7;7;626;017;1256;1;VIEJO GONZALEZ FREDDY EDUARDO;1;3;1;1;9;9;4;94;94;PLUAS CHIRIGUAYA ALEXANDRA DEL ROCIO;2;3; ; ; 
7;7;2;021023;92;3;MENOSCAL VALDIVIA FRANCISCO AUGUSTO;1;4;1;1;24;24;0;240;240;SORIA POLANCO MARYURI MARIVEL;2;3; ; ; 
7;7;676;019;1721;5;GARCIA SOLORZANO NARCISA ALEXANDRA;2;3;1;1;9;9;1;91;91;RODRIGUEZ VASQUEZ TAYLOR JAZMANY;1;2; ; ; 
7;7;676;019;1844;1;MAYOR ROSERO JAIME RAFAEL;1;3;1;1;9;9;3;93;93;MENDIETA MOLINA YOSELYN JESSENIA;2;1; ; ; 
7;7;718;002;836;2;ROCA TIGRERO NANCY LEONOR;2;3;1;1;24;24;0;240;240;MAGALLANES TOMALA CARLOS TELESFORO;1;4; ; ; 
7;7;721;010;1562;2;CHONG QUI ESPINOZA MARIA LORENA;2;3;1;1;9;9;3;93;93;SANCHEZ CARPIO GUILLERMO EUFRACIO;1;6; ; ; 
7;7;740;007;699;5;MORALES VENEGAS GIOVANNY JACINTO;1;3;1;1;9;9;4;94;94;LOPEZ CAMPOS ALEXANDRA MARITZA;2;3; ; ; 
7;7;699;062;96;1;SOLORZANO ARAGUNDI HAROLD ANTONIO;1;3;1;1;9;9;4;94;94;MONCAYO VELIZ SUSAN ANABELL;2;2; ; ; 
1;1;721;010;741;1;BUCARAM PULLEY ABDALA JAIME;1;2;1;1;0;0;0;0;0;AGUILAR TORRES MANUEL RAMIRO;1;3; ; ; 
7;7;721;010;1700;3;PARRA CADENA FRANK ENGER;1;2;1;1;9;9;4;94;94;SILVA FIGUEROA SUANNY VICTORIA;2;1; ; ; 
7;7;740;007;749;1;SORIANO MEZA VERONICA PRISCILA;2;3;1;1;17;17;3;173;173;INTRIAGO BELLEW NICOLAS;1;3; ; ; 
7;7;718;002;445;3;CERVANTES GOMEZ JUAN EUFRACIO;1;3;1;1;9;9;2;92;92;EXKART RUBIO JANE EUFEMIA;2;4; ; ; 
7;7;614;051;1581;4;VANEGAS TORRES GINA FERNANDA;2;3;1;1;9;9;2;92;92;JIMENEZ BARRIONUEVO JORGE ROBERTO;1;6; ; ; 
7;7;676;019;1410;2;GUTIERREZ JARAMILLO MARJORIE LILY;2;3;2;2;26;26;0;260;260;CHICAIZA MARTINEZ JAIRO RAUL;1;1; ; ; 
7;7;589;035;612;1;VERA FLORES WENDY VANESSA;2;2;1;1;9;9;2;92;92;JONIAUX BLUM ENRIQUE ALEJANDRO;1;3; ; ; 
7;7;721;010;1632;5;CAMPOS MANCHENO WILMER GONZALO;1;2;1;1;9;9;1;91;91;MEDINA LUCIN TATIANA PATRICIA;2;2; ; ; 
9;9;721;010;785;2;JUEZ ZAMBRANO CARLOS LUIS;1;2;1;1;0;0;0;0;0;SOLORZANO BARCIA MARIA FERNANDA;2;2; ; ; 
8;8;721;010;1033;3;CALLE MADRID JOSE JESUS;1;3;1;1;0;0;0;0;0;TOLEDO ILLINGWORTH MAOLY VALERIA;2;1;ROBLES ROBLES GOBERT JOSE;1;3
7;7;676;019;1810;4;ENGRACIA ELENA MARIA;2;4;1;1;9;9;2;92;92;GUADAMUD RIVERA FRANKLIN EGBERTO;1;3; ; ; 
7;7;32;001012;339;2;AYALA MURRIETA CATALINA;2;3;1;1;9;9;4;94;94;LEON CERCADO JUAN CARLOS;1;2; ; ; 
7;7;741;005;1551;4;MARTILLO COELLO GISELLA DEL ROCIO;2;3;1;1;9;9;3;93;93;SARMIENTO ORTEGA LAURO CESAR;1;4; ; ; 
9;9;721;010;948;5;CARVAJAL RUIZ JENNY DEL ROCIO;2;3;1;1;0;0;0;0;0;GARZON GANCHOZO JUAN CARLOS;1;3; ; ; 
9;9;720;001;642;7;CHANG HI FONG ALFREDO AMADOR;1;3;1;1;0;0;0;0;0;MORALES TRUJILLO NANCY YOLANDA;2;3; ; ; 
7;7;620;003;557;1;VILLAMAR RODRIGUEZ FERNANDO JAVIER;1;2;1;1;9;9;1;91;91;REALPE BONE LISETH MARIANELA;2;1; ; ; 
7;7;700;008;899;4;TERAN ALVAREZ IRIS MARIUXI;2;3;1;1;9;9;2;92;92;PAZMIÑO MEDINA JOSE ENRIQUE;1;2; ; ; 
7;7;720;001;477;2;ANDRADE GARCIA WALTER ANTONIO;1;2;1;1;12;12;0;120;120;RIVERA INTRIAGO FANNY GEOCONDA;2;3; ; ; 
7;7;620;003;729;2;MONAR BAÑO MARLENE ELIZABETH;2;3;1;1;9;9;2;92;92;CANDO CALUÑA WILSON WILFRIDO;1;5; ; ; 
7;7;699;062;71;3;CABEZAS TUBON ANGLYE YOHANNY;1;3;1;1;9;9;1;91;91;MALDONADO AGUILAR CARMITA DEL ROCIO;2;4; ; ; 
7;7;700;008;903;5;CASTRO MERA MARCOS STALING;1;3;1;1;9;9;3;93;93;MORENO ARMAS PEGGY PAOLA;2;1; ; ; 
7;7;61;035062;1226;3;VILLAO CARBAJAL SANDRA AMABILIA;2;3;1;1;24;24;0;240;240;TOMALA NEIRA ARIEL FABRIZIO;1;1; ; ; 
7;7;741;005;1592;5;ORTIZ VALDEZ MARTIRES BENIGNO;1;3;1;1;9;9;4;94;94;SALTOS ORTIZ ALEXIS STEPHANIE;2;1; ; ; 
7;7;626;017;1296;1;CUERO MEDINA ROBERTO EMILIO;1;3;1;1;9;9;1;91;91;ORDOÑEZ MONTAÑO ERIKA SULAY;2;2; ; ; 
7;7;620;003;1435;2;BRIONES ARIAS MARCOS CLAUDIO;1;2;2;2;27;27;0;270;270;MARCILLO PAUCAR KATYA ELIZABETH;2;4; ; ; 
7;7;620;003;42;3;MIRABA GIL JACQUELINE ELIZABETH;2;4;1;1;24;24;0;240;240;PILOZO BAQUERIZO ROBERTO XAVIER;1;4; ; ; 
7;7;700;008;862;1;PAREJA ANDRADE PATRICIO JAVIER;1;3;1;1;9;9;2;92;92;SOLIS BRIONES MININ JESSICA;2;4; ; ; 
7;7;626;017;1337;2;VILLAO SANTOS FREDDY ROLANDO;1;3;1;1;24;24;0;240;240;ZAMBRANO GONZABAY ROSA ANA;2;2; ; ; 
7;7;699;062;88;4;UZHCA RAMON MARTHA LORENA;2;3;1;1;9;9;3;93;93;MONCAYO MEJIA ALFONSO EFRAIN;1;6; ; ; 
9;9;588;018;1049;2;BUENDIA SILVA SILVIA ELENA;2;3;1;1;0;0;0;0;0;FLORES ANDY DORIAN OLDEMAR;1;2; ; ; 
7;7;740;007;375;1;MEJIA VARGAS EDMUNDO JACKSON;1;3;1;1;15;15;0;150;150;CERDA TAPUY NUBIA BERTHA;2;2; ; ; 
7;7;589;035;606;1;ARIAS RAMIREZ ALBERTO JESUS;1;3;1;1;9;9;4;94;94;OVIEDO ENDERICA DANIELA NATHALY;2;2; ; ; 
7;7;589;035;632;5;RIVAS ALAVA ELIANA LISSET;2;2;1;1;9;9;2;92;92;RUIZ RUIZ RAUL BACILIO;1;4; ; ; 
9;9;741;005;1809;7;ALCIVAR RENDON MANUEL RUFINO;1;3;1;1;0;0;0;0;0;SUAREZ CALLE CINDY CECIBEL;2;2; ; ; 
7;7;24;006075;302;3;POVEDA ALVARADO ERIKA SOPHIA;2;2;1;1;9;9;2;92;92;URGILES MORAN AUGUSTO MARTIN;1;3; ; ; 
7;7;614;051;1662;3;ALVARADO RONQUILLO ANNABEL DEL ROCIO;2;3;1;1;9;9;1;91;91;GARCIA PARREÑO JONATHAN EMANUEL;1;2; ; ; 
7;7;718;002;451;3;PILALOT NAVARRETE LUIS DARIO;1;3;1;1;9;9;4;94;94;GARCIA FRANCO JUANA MERCEDES;2;2; ; ; 
7;7;739;012;430;1;VALENCIA CRUZATY LILIA ESTHER;2;3;1;1;24;24;0;240;240;RODRIGUEZ REYES HUGO AURELIO;1;5; ; ; 
7;7;676;019;1797;2;LUMBANO VILLACIS CAROL MARIA;2;3;1;1;9;9;2;92;92;GARCIA VILLACIS ARTURO TORIBIO;1;4; ; ; 
7;7;700;008;822;3;REYES SUAREZ HUMBERTO DAMASO;1;3;1;1;24;24;0;240;240;PIBAQUE MUÑIZ DIANA FRESIA;2;2; ; ; 
9;9;721;010;1008;12;MOROCHO VALAREZO JUAN MIGUEL;1;3;1;1;0;0;0;0;0;TAPIA CORTES JENNIFER NICOLE;2;1; ; ; 
7;7;741;005;1585;4;ARAUJO MAYORGA SANDRA ELIZABETH;2;3;1;1;9;9;4;94;94;VELASQUEZ MARCILLO GUIDO EDUARDO;1;6; ; ; 
7;7;2;021023;248;5;CHILAN RIVAS NORMITA ASUNCION;2;3;1;1;9;9;1;91;91;ANCHUNDIA MANCHENO LUIS ALBERTO;1;4; ; ; 
7;7;32;001012;345;2;ESPINOZA VALAREZO GUSTAVO FRANCISCO;1;3;1;1;9;9;2;92;92;AGUIRRE TROYA MARIA AUGUSTA;2;3; ; ; 
7;7;699;062;68;1;SANCHEZ YEPEZ LUIS ANTONIO;1;3;1;1;9;9;1;91;91;LOZANO REINOSO NUBIA MARIA;2;3; ; ; 
9;9;740;007;1476;6;ARTEAGA PINCAY FORTUNATO TERENCIO;1;3;1;1;0;0;0;0;0;MORAN LEON YESENIA MONICA;2;4; ; ; 
9;9;588;018;1064;6;IZURIETA MONTESDEOCA JOHANNA PRISCILA;2;3;1;1;0;0;0;0;0;CAICEDO ALVARADO WILSON NICOLAS;1;4; ; ; 
8;8;720;001;652;2;MACIAS MECIAS MONAVEL PATRICIA;2;3;1;1;0;0;0;0;0;ALVARADO SANCHEZ EDWIN ALEXANDER;1;1;BRAVO RUBIRA MARIA GABRIELA;2;3
7;7;740;007;681;4;JARAMILLO MOLINA AMELIA GRACIELA;2;3;1;1;9;9;1;91;91;PINARGOTE CHIRIGUAYA JESUS ALBERTO;1;1; ; ; 
7;7;24;006075;294;4;LOZANO GARCIA BELLA GUILLERMINA;2;3;1;1;9;9;1;91;91;DIAZ CARDONA ENRIQUE;1;4; ; ; 
7;7;2;021023;89;1;MEREJILDO DEL PEZO LUIGGI ERNEST JUNIOR;1;3;1;1;24;24;0;240;240;REYES LIMON DIANA VANESA;2;2; ; ; 
7;7;676;019;1588;1;ORTIZ SALTOS WILINTON ALFONSO;1;3;1;1;12;12;0;120;120;ERAZO AGUILAR GEOCONDA VANESSA;2;2; ; ; 
7;7;589;035;1576;1;FLOR GIL BRENDA AZUCENA;2;3;1;1;20;20;0;200;200;GARCIA MARTINEZ INGRID VANESSA;2;2; ; ; 
9;9;589;035;801;4;BONILLA SALCEDO VIVIANA PATRICIA;2;2;1;1;0;0;0;0;0;COLLAGUAZO PILCO RODRIGO;1;4; ; ; 
7;7;620;003;986;5;VELOZ PERALTA ORLIS ANTONIO;1;3;1;1;9;9;1;91;91;DEL ROSARIO PEÑAFIEL KATHERINE ESTEFANIA;2;1; ; ; 
7;7;720;001;774;3;TAGUA ORTIZ CARLOS ALFREDO;1;3;1;1;6;6;0;60;60;SAQUISILLI MENDOZA MARIA AGUSTINA;2;2; ; ; 
7;7;32;001012;352;4;ALBAN CAMPOS ARTURO DAVID;1;3;1;1;9;9;1;91;91;FRANCO CUYAGO MERARI NOEMI;2;1; ; ; 
7;7;699;062;76;1;PARODI ACEVEDO LUIS CARLOS;1;2;1;1;9;9;3;93;93;CORDOVA CAMPUZANO ELIZABETH DEL ROCIO;2;2; ; ; 
7;7;32;001012;355;2;LLAGUNO LAZO MARIA VERONICA;2;3;1;1;9;9;3;93;93;ALTAMIRANO BARCIA IVAN ELIAS;1;4; ; ; 
7;7;32;001012;363;3;CAMINO VILLANUEVA EDGAR PATRICIO;1;2;1;1;9;9;3;93;93;NAVARRO VALLEJO ALEXANDRA CRISTINA;2;3; ; ; 
7;7;24;006075;282;2;PASSAILAIGUE MANOSALVAS DALLYANA MARIANELA;2;2;1;1;9;9;3;93;93;MUENTES ALVARADO PABLO ANDRES;1;1; ; ; 
7;7;620;003;58;1;MORA VICUÑA RAUL ARMANDO;1;2;1;1;17;17;1;171;171;PAZMIÑO REY RAUL ALEJANDRO;1;3; ; ; 
7;7;626;017;1884;2;PALMA PAVON WENDY ELIZABETH;2;3;2;2;27;27;0;270;270;SALAZAR LOPEZ PATRICIO MANUEL;1;5; ; ; 
7;7;706;061;854;3;RODRIGUEZ ROCA CARLOS ALBERTO;1;3;1;1;24;24;0;240;240;TRIVIÑO BONILLA VIRGINIA AZUCENA;2;2; ; ; 
7;7;740;007;693;3;WAN CAMPOS JESSICA LORENA;2;3;1;1;9;9;3;93;93;HOLGUIN JOSE FERNANDO;1;4; ; ; 
7;7;614;051;1609;5;LANDAVEREA MOLINA MARCOS ANTONIO;1;3;1;1;9;9;2;92;92;ZURITA PINCAY MICHELLE DAYANA;2;1; ; ; 
9;9;740;007;1513;15;GARZON RECALDE NATHALEE;2;3;1;1;0;0;0;0;0;SANDOVAL SOLORZANO DJALMA NILTON;1;3; ; ; 
7;7;720;001;576;1;PONCE YEPEZ SILVIA PAOLA;2;3;1;1;24;24;0;240;240;MANTILLA ANDRADE CESAR PATRICIO;1;3; ; ; 
7;7;589;035;626;3;SALAZAR CEDEÑO GUADALUPE DOLORES;2;3;1;1;9;9;2;92;92;PARRA VILLACIS JONATHAN EMANUEL;1;2; ; ; 
9;9;721;010;781;1;CUESTA CONCARI MARIA MERCEDES;2;3;1;1;0;0;0;0;0;GARCIA CANO LUIGI FRANCISCO;1;4; ; ; 
7;7;721;010;1692;1;SOSA MEZA JORGE WASHINGTON;1;3;1;1;9;9;2;92;92;ASANZA CASTILLO DOLORES KATHERINE;2;3; ; ; 
7;7;589;035;616;4;BRITO MENDOZA MONICA CRISTINA;2;3;1;1;9;9;1;91;91;CHANG CUESTA LEONARDO PAULINO;1;1; ; ; 
7;7;32;001012;366;5;CAICEDO RODRIGUEZ TOMAS BERNARDO;1;3;1;1;9;9;3;93;93;LINO BURGOS CARMEN DENISSE;2;1; ; ; 
7;7;699;062;90;5;FIGUEROA LASTRA JOSE ANTONIO;1;3;1;1;9;9;3;93;93;NIVELA CASTRO MARIUXI NAKARITH;2;3; ; ; 
7;7;618;006;133;2;CARRERA PEÑAFIEL GLENDA CECILIA;2;3;2;2;27;27;0;270;270;VERA PINEDA MARIANA DE JESUS;2;5; ; ; 
7;7;2;021023;47;2;CANCHIG NAVEDA CECILIA DEL ROCIO;2;3;2;2;28;28;0;280;280;FLORES ARROYO JUAN FERNANDO;1;1; ; ; 
7;7;721;010;1693;2;MENDOZA VILLAMAR YANINA MERCEDES;2;3;1;1;9;9;4;94;94;VILLEGAS MEDINA JOSE MANUEL;1;3; ; ; 
9;9;740;007;1480;7;PACHECO GUEVARA LIDIA EXELSA;2;3;1;1;0;0;0;0;0;BURGOS PEÑAFIEL BRYAN NELSON;1;1; ; ; 
7;7;741;005;1413;2;CERON DOMINGUEZ SANTA CECILIA;2;3;2;2;26;26;0;260;260;VACA PALACIOS ROSA MARISOL;2;3; ; ; 
7;7;741;005;1566;1;ARAUJO MAYORGA CARLOS EDUARDO;1;3;1;1;9;9;4;94;94;ALVARADO ARAUJO MARIA JOSE;2;1; ; ; 
7;7;2;021023;232;1;GOMEZ ALCIVAR ROBERTO ANDRES;1;2;1;1;9;9;3;93;93;MOLINA CELI KARLA ELIZABETH;2;2; ; ; 
7;7;740;007;683;5;KUFFO RONQUILLO PETER KENNETH;1;3;1;1;9;9;1;91;91;GUERRERO HERMENEGILDO FLORESMILA SUSANA;2;4; ; ; 
7;7;618;006;636;2;CANDELL PONCE TATIANA KARINA;2;3;2;2;26;26;0;260;260;ESPINOZA LLIVIZACA BYRON FRANCISCO;1;2; ; ; 
7;7;620;003;556;5;ESTEVES SICOURET JULIO ALEJANDRO;1;3;1;1;9;9;4;94;94;DIAZ SILVIA MARIANITA;2;5; ; ; 
7;7;700;008;856;5;ZAMBRANO NAPA RITA JANETH;2;3;1;1;9;9;4;94;94;CHAMBA REYNA JAVIER LUIS;1;2; ; ; 
9;9;626;017;1758;2;GOMEZ VERDUGA MARIA ELENA;2;3;1;1;0;0;0;0;0;ERAZO ENDARA JORGE ANIBAL;1;4; ; ; 
9;9;740;007;1461;3;SANCHEZ CAMPOS YSKANDIA SOFIA;2;3;1;1;0;0;0;0;0;VALENCIA CASTRO ARQUIMIDES JAVIER;1;4; ; ; 
7;7;718;002;437;1;LARREA SIMBALL LEOPOLDO JAVIER;1;2;1;1;9;9;2;92;92;ALVARADO MONCADA ZOILA FELICITA;2;4; ; ; 
7;7;32;001012;349;4;LEON CERCADO JORGE ANDRES;1;2;1;1;9;9;2;92;92;MENDOZA SANTILLAN LISETT MAGDALENA;2;2; ; ; 
9;9;589;035;828;10;TAPIA NUÑEZ GLADYS LORENA;2;3;1;1;0;0;0;0;0;SIMBAÑA BONE LUIS YIMI;1;2; ; ; 
7;7;614;051;1649;1;HERNANDEZ ALCIVAR VICTOR HUGO;1;3;1;1;9;9;4;94;94;MARTINEZ SANCHEZ LILIANA MONSERRATE;2;3; ; ; 
7;7;614;051;1635;1;RONQUILLO CRUZ YESENIA ALEXIS;2;3;1;1;9;9;1;91;91;VERA VIVERO JIMMI YOVANI;1;3; ; ; 
9;9;741;005;1826;10;VIVANCO BALLESTEROS LUZ VIRGINIA;2;3;1;1;0;0;0;0;0;PAVON RENGEL DIEGO FERNANDO;1;1; ; ; 
